timestamp,epoch_ms,endpoint,scrape_ms,nixl_xfer_time_sum,nixl_xfer_time_count,nixl_bytes_sum,nixl_bytes_count,nixl_failed_transfers,nixl_failed_notifications,nixl_kv_expired,kv_cache_usage_pct,requests_running,requests_waiting,preemptions,ttft_sum,ttft_count,itl_sum,itl_count,e2e_sum,e2e_count,prefill_time_sum,prefill_time_count,decode_time_sum,decode_time_count,queue_time_sum,queue_time_count,prompt_tokens,generation_tokens,request_success,flops,cpu_seconds,rss_bytes
20:24:01,1775334241133,decode1,14.2,2.0867180000000007,565.0,214827008.0,565.0,0.0,0.0,0.0,0.0,0,0,0.0,107.7055561542511,4750.0,378.724175024312,40211.0,485.6913528442383,4750.0,63.75374939618632,4750.0,378.724175024312,4750.0,24.34010736225173,4750.0,17735.0,44961.0,0.0,0.0,124.28999999999999,1049595904.0
20:24:01,1775334241133,decode2,8.4,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.41,1060663296.0
20:24:03,1775334243179,prefill,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.4085958003997803,60.0,0.0421581887640059,4.0,1.4500553607940674,60.0,1.1629557218402624,60.0,0.0421581887640059,60.0,0.0018010828644037247,60.0,177.0,64.0,0.0,0.0,75.69,1059233792.0
20:24:03,1775334243179,decode1,14.1,2.093268000000001,567.0,215547904.0,567.0,0.0,0.0,0.0,0.0,0,0,0.0,107.74650406837463,4752.0,378.8971529514529,40229.0,485.9051682949066,4752.0,63.77701712679118,4752.0,378.8971529514529,4752.0,24.350401953794062,4752.0,17741.0,44981.0,0.0,0.0,124.32,1049595904.0
20:24:03,1775334243179,decode2,8.6,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.42,1060663296.0
20:24:05,1775334245224,prefill,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.427501916885376,61.0,0.0421581887640059,4.0,1.468961477279663,61.0,1.1782107409089804,61.0,0.0421581887640059,61.0,0.0018191789276897907,61.0,180.0,65.0,0.0,0.0,75.7,1059233792.0
20:24:05,1775334245224,decode1,14.2,2.096698000000001,568.0,215908352.0,568.0,0.0,0.0,0.0,0.0,0,0,0.0,107.76731395721436,4753.0,378.98516950244084,40238.0,486.013929605484,4753.0,63.78888297593221,4753.0,378.98516950244084,4753.0,24.35567650338635,4753.0,17744.0,44991.0,0.0,0.0,124.33,1049595904.0
20:24:05,1775334245224,decode2,8.4,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.43,1060663296.0
20:24:07,1775334247285,prefill,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.4664983749389648,63.0,0.0421581887640059,4.0,1.507957935333252,63.0,1.2096820557489991,63.0,0.0421581887640059,63.0,0.0018566199578344822,63.0,186.0,67.0,0.0,0.0,75.71000000000001,1059233792.0
20:24:07,1775334247285,decode1,14.3,2.102408000000001,570.0,216629248.0,570.0,0.0,0.0,0.0,0.0,0,0,0.0,107.8074300289154,4755.0,379.156956970226,40256.0,486.2255187034607,4755.0,63.81200195103884,4755.0,379.156956970226,4755.0,24.365068422164768,4755.0,17750.0,45011.0,0.0,0.0,124.36,1049595904.0
